Cmpd1	Cmpd2	TS
Nc1nc(N[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)c(N)c(=O)[nH]1	CCOC(=O)c1cncn1[C@H](C)c1ccccc1	0.46694216132164
COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(C)c(OC)c1C	CCCCC[C@H](O)\C=C\C=C/C=C/C=C/[C@@H](O)[C@@H](O)CCCC(O)=O	0.46666666865348816
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O	0.466410756111145
C[C@H]1OC(O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@H]3O[C@@H]3C=CC(=O)O[C@H](C)CC=CC=CC=CC=C2)[C@@H](O)[C@@H](N)[C@@H]1O	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	0.4661654233932495
N[C@@H](CC[Se]C[C@H](N)C(O)=O)C(O)=O	C(C1=NCCN1)c1cccc2ccccc12	0.46590909361839294
NC(=O)N\N=C\c1ccc(o1)[N+]([O-])=O	CCCCC\C=C/C\C=C/CC1OC1C\C=C/CCCC(O)=O	0.4656488597393036
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O	*C(=O)OCC(COC(*)=O)OC(*)=O	0.4653846025466919
CN(C)CCC(c1ccccc1)c1ccccn1	CNC(C)CC1CCCCC1	0.4651162922382355
O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])([O-])=O)[n+]1cccc(c1)C([O-])=O	CC(N)C(=O)Nc1c(C)cccc1C	0.4648648500442505
CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1	Oc1c(Cl)cc(Cl)c2cccnc12	0.4646017551422119
CN1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@H]3C=C[C@@H]4OC(C)=O)ccc5OC(C)=O	NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O	0.464342325925827
COC(=O)[C@@H](N1CCc2sccc2C1)c1ccccc1Cl	[O-]C(=O)[C@@H](COP([O-])([O-])=O)OP([O-])([O-])=O	0.46408841013908386
OC[C@H]1O[C@H](C[C@@H]1O)n1cc(c(=O)[nH]c1=O)C(F)(F)F	OC(=O)CCc1c2Cc3[nH]c(Cc4[nH]c(Cc5[nH]c(Cc([nH]2)c1CC(O)=O)c(CCC(O)=O)c5CC(O)=O)c(CCC(O)=O)c4CC(O)=O)c(CCC(O)=O)c3CC(O)=O	0.46385541558265686
CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@]5(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O5)[C@H](O)[C@H](O)CO)C([O-])=O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@H](O)CO)C([O-])=O)[C@H]2O)[C@H](O)[C@H]1O)NC(*)=O	CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O	0.4635922312736511
OC12NC(=O)NC1=NC(=O)NC2=O	CCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CC=C2C1)[C@H](C)CCCC(C)C	0.4633333384990692
Clc1ccc(cc1)C(=O)NCCN1CCOCC1	O[C@@H]1[C@H](O)C(O)(COP([O-])([O-])=O)O[C@@H]1COP([O-])([O-])=O	0.4630681872367859
Nc1nc2ccc(OC(F)(F)F)cc2s1	C[C@H](CC(O)C(=O)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C	0.4628099203109741
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC([O-])=O	0.46254071593284607
CSC[C@@H](O)[C@@H](O)C(=O)COP([O-])([O-])=O	CCNC1C2CCC(C2)C1c1ccccc1	0.4622950851917267
CCCCCC(=O)\C=C\C=O	[O-]C(=O)CC(C([O-])=O)C(=O)C([O-])=O	0.46202531456947327
COc1ccc(cc1)C(Cl)=C(c1ccc(OC)cc1)c1ccc(OC)cc1	CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO	0.46178343892097473
Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C	CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	0.4615384638309479
COCCNC(=O)CN(CCN(CCN(CC([O-])=O)CC(=O)NCCOC)CC([O-])=O)CC([O-])=O	C[C@H](CCC=C(C)C)[C@H]1CC=C2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3	0.46125462651252747
[NH3+]CCc1c[nH]c2ccc(O)cc12	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(O)(O)=O	0.4610169529914856
CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O	0.46074074506759644
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	Oc1ccc2nccc(O)c2c1	0.46049046516418457
CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O	NC(=N)N1CCc2ccccc2C1	0.46022728085517883
[O-][N+](=O)c1ccc(\C=N/N2CC(=O)NC2=O)o1	CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC	0.45995423197746277
CC(C)=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)[n+]1cccc(c1)C([O-])=O	0.45967742800712585
[O]C1=C([O-])C(=O)O[C@@H]1[C@@H](O)CO	[NH3+][C@@H](CCCC([O-])=O)C([O-])=O	0.45945945382118225
OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	Cc1ncc(COP([O-])([O-])=O)c(C=O)c1O	0.4591439664363861
CC1NCCOC1c1ccccc1	[NH3+][C@@H](CS([O-])(=O)=O)C([O-])=O	0.4588744640350342
CCN1C(=O)NC(C1=O)c1ccccc1	C[C@H](\C=C\[C@@H](O)C1CC1)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C	0.45861297845840454
CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C	0.4583333432674408
CNCC(O)c1ccc(O)c(O)c1	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C	0.458083838224411
Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc(C(O)CCC(O)=O)[n+]1Cc1cnc(C)nc1N	Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl	0.45783132314682007
Nc1nc2ccc(OC(F)(F)F)cc2s1	CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C	0.45755693316459656
[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(=O)NCC([O-])=O)C(=O)NCC([O-])=O)C([O-])=O	CCCNC(C)C(=O)Nc1ccccc1C	0.4573002755641937
CN1C(=O)CC(C1=O)c1ccccc1	CC(=O)NCCC[NH2+]CCCC[NH2+]CCC[NH3+]	0.4570135772228241
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	NCCCC(=O)NC(Cc1cnc[nH]1)C(O)=O	0.4567567706108093
Nc1nc2n(cnc2c(=O)[nH]1)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O1	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O	0.4564755856990814
Cn1cnc(c1Sc1ncnc2nc[nH]c12)[N+]([O-])=O	CCC=CCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C	0.4561983346939087
COc1cc(CC2c3c(CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc4cc(OC)c(OC)c(OC)c4C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c(OC)c3OC)cc(OC)c1OC	CC(C)[C@H](N)C(=O)OCCOCn1cnc2c1[nH]c(N)nc2=O	0.4559440612792969
O[C@H]1[C@H](O)[C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](OP([O-])(=O)OC[C@@H](COC(*)=O)OC(*)=O)[C@@H]1O	Cc1ccc(cc1NC(=O)c1cccc(NC(=O)Nc2cccc(c2)C(=O)Nc2cc(ccc2C)C(=O)Nc2ccc(c3cc(cc(c23)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)c1)C(=O)Nc1ccc(c2cc(cc(c12)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O	0.4556961953639984
CCCCC[C@H](O)\C=C\[C@H]1OC(=O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O	C[C@H](CCC=C(C)C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)[C@@H]1CC3	0.4554263651371002
CNCCCC1c2ccccc2C=Cc2ccccc12	CCC(=O)OC(CC([O-])=O)C[N+](C)(C)C	0.45514950156211853
CSC[C@H]1O[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O	[O-]C(=O)C(=O)CS([O-])(=O)=O	0.4548872113227844
CCC(CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34	OC(=O)c1cc(ccc1O)-c1ccc(F)cc1F	0.4545454680919647
OC[C@H]1O[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H](O)[C@H]1O	CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C	0.45436105132102966
OC(=O)CCCCCCCCCCCCCCC(O)=O	CC[N+](C)(C)Cc1ccccc1Br	0.45410627126693726
Nc1nc2[nH]cnc2c(=O)[nH]1	CN1CCC(CN2c3ccccc3Sc3ccccc23)C1	0.45384615659713745
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1	CCOc1nc2cccc(C(O)=O)c2n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	0.45356371998786926
OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F	CC(=O)Nc1nnc(s1)S(N)(=O)=O	0.4532966911792755
CNCCC=C1c2ccccc2CCc2ccccc12	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO	0.4530201256275177
Cc1cc(C)cc(OCC2CNC(=O)O2)c1	C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	0.45274725556373596
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1	C[C@](O)(CC(O)=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.4524886906147003
Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](OP([O-])([O-])=O)[C@H]1O	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O	0.4522292912006378
CC(CCOP(O)(=O)OP(O)(=O)OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O	0.4519684910774231
CC(C)C(=O)c1c(nn2ccccc12)C(C)C	Nc1ccc(C(O)=O)c(O)c1	0.4517133831977844
COc1cc(ccc1O)C(O)C([O-])=O	CC(=O)Oc1cc2CN(CCc2s1)C(C(=O)C1CC1)c1ccccc1F	0.45145630836486816
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	CCCCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.4511834383010864
CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OS(O)(=O)=O	0.4509090781211853
COc1ccc(C(=O)c2ccccc2)c(O)c1	OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2[C@H](O)CNC=Nc12	0.45063289999961853
COc1ccc2C[C@@H]3[C@@H]4CCC(=O)[C@@H]5Oc1c2[C@]45CCN3C	Nc1ncnc2n(cnc12)[C@@H]1C[C@H](O)[C@@H](CO)O1	0.45038166642189026
CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1OC(=O)C(C)C)C(C)C	CC(=O)\N=c1/sc(nn1C)S(N)(=O)=O	0.4501216411590576
CC[C@H]1C=C(C)[C@@H](O)CC=CC=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)c3c(O)c(Cl)c(O)c(Cl)c3CC)[C@H](O)[C@@H]2OC)C(=O)OC(CC=C(C)C=C(C)[C@@H]1O[C@@H]1OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]1O)[C@@H](C)O	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C([O-])=O	0.4498567283153534
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.44961240887641907
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C[N+](C)(C)CCOP(O)(=O)OC[C@@H](CO*)OC(*)=O	0.44933921098709106
N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1OP(O)(=O)OC[C@@H](COC(*)=O)OC(*)=O	CCCCC[C@H](O)\C=C\C1=C(CCCCCCC(O)=O)C(=O)CC1	0.4490644633769989
Cc1cc(no1)C(=O)NNCc1ccccc1	CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)c2nccnc12)c1ccc(Cl)cn1	0.44880175590515137
COc1ccc(OC)c(c1)C(O)C(C)N	Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc12	0.4485294222831726
N[C@@H]1CONC1=O	CC(=O)CC(=O)S*	0.4482758641242981
OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](COP([O-])([O-])=O)NC(*)=O	0.4479830265045166
CCC(=O)O[C@@]1([C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C)C(=O)CCl	CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1	0.44769230484962463
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O	CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C	0.4474431872367859
C[C@@](O)([C@H](CC([O-])=O)C([O-])=O)C([O-])=O	CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCN(C)CC1	0.44717445969581604
CCOC(=O)CCCCCCCCC(C)c1ccccc1I	O=C(OC1CC2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12	0.44690266251564026
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O	FC(F)Oc1ccc(cc1OCC1CC1)C(=O)Nc1c(Cl)cncc1Cl	0.44662922620773315
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OS(O)(=O)=O	O[C@H]1[C@H](O)[C@@H](COP([O-])([O-])=O)OC(=O)[C@@H]1O	0.44636014103889465
NC(=O)CC[C@H](NC(=O)Cc1ccccc1)C([O-])=O	CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O	0.4460887908935547
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O	C[C@H](CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0.4458281397819519
CCc1nc(C2CC2)c(C(N)=O)n1Cc1ccc2oc(c(Br)c2c1)-c1ccccc1NS(=O)(=O)C(F)(F)F	N[C@@H](Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(O)=O	0.44556114077568054
CC1=C(CC(O)=O)c2cc(F)ccc2\C1=C/c1ccc(cc1)S(C)=O	CC(C)NCC(O)c1ccc(O)c(O)c1	0.4452926218509674
CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@@H](CO)O[C@@]3(C[C@H](O)[C@@H](NC(C)=O)[C@@H](O3)[C@H](O)[C@H](O)CO)C(O)=O)C(O)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(*)=O	CCSc1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1	0.445019394159317
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O	OC(Cn1ccnc1)(P(O)(O)=O)P(O)(O)=O	0.44476744532585144
CN(C)CCOP(O)(=O)OCC(COC(*)=O)OC(*)=O	O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O	0.4444444477558136
Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP([O-])(=O)O[C@H]2[C@H]1O	C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O	0.4442105293273926
CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1	CCN(CC)CC(=O)Nc1c(C)cccc1C	0.4439461827278137
CCN[C@@H](C)Cc1cccc(c1)C(F)(F)F	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(O)=O	0.4436781704425812
CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC	[NH3+]CCc1c[nH]c2ccccc12	0.4433962404727936
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1	0.443113774061203
OC(COc1cccc2oc(cc(=O)c12)C(O)=O)COc1cccc2oc(cc(=O)c12)C(O)=O	Cc1ncc(COP([O-])([O-])=O)c(CO)c1O	0.44285714626312256
CC(=O)N[C@@H](CC([O-])=O)C([O-])=O	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C	0.44255319237709045
O[C@@H]1[C@@H](O)C(OP(O)(O)=O)O[C@@H]([C@H]1O)C([O-])=O	CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	0.4422764182090759
COC1=C(O)C(=O)C(C)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=O	NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N	0.44200000166893005
N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1	CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C([O-])=O)c1csc(N)n1	0.441729336977005
CCCCC\C=C/C[C@@H](O)C(O)\C=C\C(O)C\C=C/CCCC([O-])=O	CCC(=O)c1ccc2Sc3ccccc3N(CCN3CCN(CCO)CC3)c2c1	0.4414634108543396
CCOC(=O)CCCCCCCCC(C)c1ccccc1I	NNC(=O)c1ccncc1	0.44117647409439087
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)c1ccccc1)N2C	NCC(O)c1ccc(O)c(O)c1	0.44092220067977905
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@@]1(O)C(=O)OC	CN1CCN2C(C1)c1ccccc1Cc1ccccc21	0.4406580626964569
CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(=O)NCC(O)=O)[C@@H](O)CCCC(O)=O	Cc1ncc(CO)c(C[NH3+])c1O	0.4403669834136963
CC(=O)N1CCN(CC1)c1ccc(OCC2COC(Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1	CN1C(=O)CC(C1=O)c1ccccc1	0.44008713960647583
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O	CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.43981480598449707
NCC(CC(O)=O)c1ccc(Cl)cc1	CN(C)C(=N)NC(N)=N	0.4395604431629181
Fc1ccc(cc1)C(N1CCN(CC1)c1nc(NCC=C)nc(NCC=C)n1)c1ccc(F)cc1	CCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C	0.43927648663520813
CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1	0.4389880895614624
Cc1c(CCC(O)=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(O)=O)c5C)c(CCC(O)=O)c4C)c(CCC(O)=O)c3C	OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O	0.43870967626571655
NC(C[SeH])C(O)=O	NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O	0.43842363357543945
NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl	[O-]C(=O)Cc1c[nH]c2ccccc12	0.438144326210022
COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O	CN(CC=Cc1ccccc1)Cc1cccc2ccccc12	0.4378698170185089
CC(=O)C(=O)C1CNc2nc(N)[nH]c(=O)c2N1	CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	0.4375939965248108
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C([O-])=O	OC[C@H]1OC(C[C@@H]1O)OP([O-])([O-])=O	0.4373258948326111
CC(C)C1CCC(CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O	OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO	0.43703705072402954
C[N+](C)(C)CCOP([O-])([O-])=O	CCCCCCCCCCCCCCCC([O-])=O	0.4367816150188446
CC1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O	Cc1c(CCO)sc[n+]1Cc1cnc(C)nc1N	0.43649372458457947
CC(C)NCC(O)COc1cccc2[nH]ccc12	COC1=CC(=O)C(C)=C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=O	0.43621399998664856
CO\N=C1/CN(CC1CN)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1	O=C1O[Pt]OC(=O)C11CCC1	0.4359503984451294
CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	CCC=CCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCCC(C)C	0.43566176295280457
